#, time, y[0], y[1], y[2], y[3], y[4], y[5], y[6], y[7], y[8], y[9], y[10], y[11], y[12], y[13], y[14], y[15], y[16], y[17], y[18], y[19], y[20], y[21], y[22], y[23], y[24], y[25], y[26], y[27], y[28], y[29], y[30], y[31], y[32], y[33], y[34], y[35], y[36], y[37], y[38], y[39], y[40], y[41], y[42], y[43], y[44], y[45], y[46], y[47], y[48], y[49], y[50], y[51], y[52], y[53], y[54], y[55], y[56], y[57], y[58], y[59]
#, time, y[0], y[1], y[2], y[3], y[4], y[5], y[6], y[7], y[8], y[9], y[10], y[11], y[12], y[13], y[14], y[15], y[16], y[17], y[18], y[19], y[20], y[21], y[22], y[23], y[24], y[25], y[26], y[27], y[28], y[29], y[30], y[31], y[32], y[33], y[34], y[35], y[36], y[37], y[38], y[39], y[40], y[41], y[42], y[43], y[44], y[45], y[46], y[47], y[48], y[49], y[50], y[51], y[52], y[53], y[54], y[55], y[56], y[57], y[58], y[59]
153, 5.100000, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145
154, 5.133333, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025
155, 5.166667, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057
156, 5.200000, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522
157, 5.233333, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522
158, 5.266667, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057
159, 5.300000, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025
160, 5.333333, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145
161, 5.366667, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785
162, 5.400000, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737
163, 5.433333, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912
164, 5.466667, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000
165, 5.500000, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912
166, 5.533333, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737
167, 5.566667, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785
168, 5.600000, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145
169, 5.633333, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025
170, 5.666667, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057
171, 5.700000, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522
172, 5.733333, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522
173, 5.766667, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057
174, 5.800000, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025
175, 5.833333, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145
176, 5.866667, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785
177, 5.900000, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737
178, 5.933333, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912
179, 5.966667, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000
180, 6.000000, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912
181, 6.033333, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737
182, 6.066667, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785
183, 6.100000, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145
184, 6.133333, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025
185, 6.166667, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057
186, 6.200000, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522
187, 6.233333, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522
188, 6.266667, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057, 0.994522, 0.994522, 0.951057, 0.866025, 0.743145, 0.587785, 0.406737, 0.207912, -0.000000, -0.207912, -0.406737, -0.587785, -0.743145, -0.866025, -0.951057, -0.994522, -0.994522, -0.951057, -0.866025, -0.743145, -0.587785, -0.406737, -0.207912, 0.000000, 0.207912, 0.406737, 0.587785, 0.743145, 0.866025, 0.951057
